review_id,user_id,user_name,film_title,rating,review_text,review_date
1649,user_475,Cô Hà Phạm,Phim_title_140,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-09-05
1650,user_215,Thành Phạm,Phim_title_134,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-11-28
1651,user_364,Bác Quang Phạm,Phim_title_100,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-05-18
1652,user_133,Châu Dương,Phim_title_102,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-10-11
1653,user_298,Thành Quang Phạm,Phim_title_48,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-09-23
1654,user_125,Ông Huy Dương,Phim_title_30,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-06-07
1655,user_060,Quang Mai,Phim_title_186,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-12-17
1656,user_267,Nhiên Vũ,Phim_title_138,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-10-12
1657,user_267,Nhiên Vũ,Phim_title_14,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-09-22
1658,user_066,Bà Hồng Vũ,Phim_title_116,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-02-20
1659,user_002,Kim Đặng,Phim_title_158,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-08-05
1660,user_073,Nhiên Trí Lê,Phim_title_196,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-12-08
1661,user_285,Quý cô Hương Lê,Phim_title_2,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-09-18
1662,user_025,Linh Nguyễn,Phim_title_16,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-07-11
1663,user_008,Dương Lê,Phim_title_186,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-04-19
1664,user_278,Ông Tú Hoàng,Phim_title_93,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-05-10
1665,user_256,Khoa Trí Mai,Phim_title_163,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-03-07
1666,user_443,Dương Lê,Phim_title_82,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-06-16
1667,user_066,Bà Hồng Vũ,Phim_title_102,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-06-12
1668,user_172,Chị Khoa Vũ,Phim_title_159,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-05-20
1669,user_209,Trọng Trí Mai,Phim_title_42,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-04-18
1670,user_382,Lâm Hoàng Hoàng,Phim_title_174,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-08-18
1671,user_143,Minh Mai,Phim_title_191,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-03-05
1672,user_241,Chị Mai Trần,Phim_title_73,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-09-09
1673,user_126,Chị Kim Phạm,Phim_title_111,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-11-21
1674,user_205,Bác Quang Nguyễn,Phim_title_139,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-03-12
1675,user_406,Quý ông Trung Vũ,Phim_title_34,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-11-08
1676,user_077,Hà Văn Bùi,Phim_title_147,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-04-03
1677,user_409,Quý ông Huy Mai,Phim_title_48,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-02-15
1678,user_379,Nhật Đặng,Phim_title_158,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-09-12
1679,user_286,Hạnh Đặng,Phim_title_75,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-05-13
1680,user_236,Dũng Mai Trần,Phim_title_72,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-04-13
1681,user_266,Nam Vũ,Phim_title_117,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-10-20
1682,user_222,Quang Dương,Phim_title_29,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-06-15
1683,user_261,Quang Trần,Phim_title_126,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-12-17
1684,user_203,Trọng Mai,Phim_title_51,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-05-05
1685,user_027,Cô Khoa Hoàng,Phim_title_102,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-10-29
1686,user_330,Cô Ngọc Vũ,Phim_title_199,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-02-15
1687,user_109,Cô Bảo Bùi,Phim_title_107,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-07-26
1688,user_230,Cô Yến Dương,Phim_title_156,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-06-26
1689,user_471,Quý ông Anh Bùi,Phim_title_61,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-10-28
1690,user_435,Quang Bảo Đặng,Phim_title_60,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-01-01
1691,user_084,Nhật Bùi,Phim_title_16,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-02
1692,user_333,Thảo Lê,Phim_title_145,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-05-11
1693,user_260,Huy Bùi,Phim_title_112,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-02-02
1694,user_254,Khoa Đức Đặng,Phim_title_199,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-08-13
1695,user_339,Nhật Hoàng,Phim_title_148,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-04-15
1696,user_109,Cô Bảo Bùi,Phim_title_45,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-10-27
1697,user_122,Bà Chi Nguyễn,Phim_title_179,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-07-08
1698,user_255,Quý cô Nhật Bùi,Phim_title_103,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-01-15
1699,user_177,Chị Phương Phạm,Phim_title_84,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-04-18
1700,user_256,Khoa Trí Mai,Phim_title_192,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-04-12
1701,user_274,Chị Yến Dương,Phim_title_109,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-07-11
1702,user_404,Yến Dương,Phim_title_59,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-12-26
1703,user_387,Bác Trung Nguyễn,Phim_title_121,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-12-13
1704,user_096,Cô Yến Hoàng,Phim_title_67,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-11-20
1705,user_365,Kim Thị Mai,Phim_title_46,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-06-14
1706,user_324,Nhật Hoàng,Phim_title_29,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-30
1707,user_362,Bảo Đức Trần,Phim_title_19,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-04-13
1708,user_396,Quý ông Phúc Mai,Phim_title_18,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-10-15
1709,user_269,Anh Nhiên Lê,Phim_title_192,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-04-22
1710,user_470,Hoàng Trần,Phim_title_3,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-10-30
